FL_DATE,CARRIER,FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY_NEW,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY
1/24/2011,WN,546,ONT,SJC,655,1,0,0,,
1/25/2011,WN,546,ONT,SJC,655,0,0,0,,
1/26/2011,WN,546,ONT,SJC,655,0,0,0,,
1/27/2011,WN,546,ONT,SJC,655,0,0,0,,
1/28/2011,WN,546,ONT,SJC,655,0,12,0,,
1/31/2011,WN,546,ONT,SJC,655,0,0,0,,
1/8/2011,OO,6330,ONT,SFO,703,0,0,0,,
1/15/2011,OO,6330,ONT,SFO,703,0,0,0,,
1/22/2011,OO,6330,ONT,SFO,703,0,0,0,,
1/29/2011,OO,6330,ONT,SFO,703,0,0,0,,
1/2/2011,OO,6603,ONT,SFO,705,6,3,0,,
1/2/2011,WN,397,ONT,OAK,705,15,16,0,0,0
1/8/2011,WN,2034,ONT,SMF,705,0,0,0,,
1/15/2011,WN,3031,ONT,OAK,705,0,0,0,,
1/15/2011,WN,1085,ONT,SMF,705,0,7,0,,
1/22/2011,WN,3031,ONT,OAK,705,0,0,0,,
1/22/2011,WN,1085,ONT,SMF,705,0,0,0,,
1/29/2011,WN,3031,ONT,OAK,705,1,0,0,,
1/29/2011,WN,1085,ONT,SMF,705,0,0,0,,
1/2/2011,UA,270,ONT,DEN,710,0,0,0,,
1/2/2011,WN,2844,ONT,DEN,710,13,6,0,,
1/3/2011,OO,6603,ONT,SFO,710,0,11,0,,
1/3/2011,WN,3592,ONT,OAK,710,0,0,0,,
1/4/2011,WN,3592,ONT,OAK,710,0,0,0,,
1/9/2011,WN,623,ONT,OAK,710,0,0,0,,
1/10/2011,WN,387,ONT,OAK,710,0,0,0,,
1/11/2011,WN,387,ONT,OAK,710,3,1,0,,
1/12/2011,WN,387,ONT,OAK,710,0,0,0,,
1/13/2011,WN,387,ONT,OAK,710,0,0,0,,
1/14/2011,WN,387,ONT,OAK,710,0,0,0,,
1/16/2011,WN,623,ONT,OAK,710,0,0,0,,
1/17/2011,WN,387,ONT,OAK,710,7,14,0,,
1/18/2011,WN,387,ONT,OAK,710,0,0,0,,
1/19/2011,WN,387,ONT,OAK,710,0,0,0,,
1/20/2011,WN,387,ONT,OAK,710,0,0,0,,
1/21/2011,WN,387,ONT,OAK,710,1,0,0,,
1/23/2011,WN,623,ONT,OAK,710,0,0,0,,
1/24/2011,WN,387,ONT,OAK,710,4,0,0,,
1/25/2011,WN,387,ONT,OAK,710,0,0,0,,
1/26/2011,WN,387,ONT,OAK,710,0,0,0,,
1/27/2011,WN,387,ONT,OAK,710,0,0,0,,
1/28/2011,WN,387,ONT,OAK,710,0,0,0,,
1/30/2011,WN,623,ONT,OAK,710,0,0,0,,
1/31/2011,WN,387,ONT,OAK,710,2,0,0,,
1/5/2011,WN,807,ONT,OAK,715,0,0,0,,
1/6/2011,WN,807,ONT,OAK,715,0,0,0,,
1/7/2011,WN,807,ONT,OAK,715,0,0,0,,
1/8/2011,WN,49,ONT,OAK,715,0,0,0,,
1/1/2011,WN,1438,ONT,DEN,725,0,25,0,0,0
1/8/2011,WN,123,ONT,DEN,725,0,0,0,,
1/15/2011,WN,2889,ONT,DEN,730,0,0,0,,
1/15/2011,WN,2917,ONT,PHX,730,5,2,0,,
1/22/2011,WN,2889,ONT,DEN,730,0,0,0,,
1/22/2011,WN,2917,ONT,PHX,730,0,0,0,,
1/29/2011,WN,2889,ONT,DEN,730,0,0,0,,
1/29/2011,WN,2917,ONT,PHX,730,1,0,0,,
1/9/2011,UA,270,ONT,DEN,731,0,12,0,,
1/16/2011,UA,270,ONT,DEN,731,0,0,0,,
1/23/2011,UA,270,ONT,DEN,731,0,0,0,,
1/30/2011,UA,270,ONT,DEN,731,0,0,0,,
1/8/2011,UA,270,ONT,DEN,732,0,22,0,0,0
1/15/2011,UA,270,ONT,DEN,732,0,0,0,,
1/22/2011,UA,270,ONT,DEN,732,0,0,0,,
1/29/2011,UA,270,ONT,DEN,732,0,0,0,,
1/5/2011,UA,270,ONT,DEN,733,1,0,0,,
1/6/2011,UA,270,ONT,DEN,733,0,0,0,,
1/7/2011,UA,270,ONT,DEN,733,0,5,0,,
1/10/2011,UA,270,ONT,DEN,733,0,0,0,,
1/11/2011,UA,270,ONT,DEN,733,0,0,0,,
1/12/2011,UA,270,ONT,DEN,733,0,0,0,,
1/13/2011,UA,270,ONT,DEN,733,0,0,0,,
1/14/2011,UA,270,ONT,DEN,733,0,0,0,,
1/17/2011,UA,270,ONT,DEN,733,179,160,0,160,0
1/18/2011,UA,270,ONT,DEN,733,0,0,0,,
1/19/2011,UA,270,ONT,DEN,733,0,0,0,,
1/20/2011,UA,270,ONT,DEN,733,0,0,0,,
1/21/2011,UA,270,ONT,DEN,733,0,0,0,,
1/24/2011,UA,270,ONT,DEN,733,0,0,0,,
1/25/2011,UA,270,ONT,DEN,733,0,0,0,,
1/26/2011,UA,270,ONT,DEN,733,0,0,0,,
1/27/2011,UA,270,ONT,DEN,733,0,0,0,,
1/28/2011,UA,270,ONT,DEN,733,0,0,0,,
1/31/2011,UA,270,ONT,DEN,733,0,0,0,,
1/1/2011,UA,270,ONT,DEN,735,0,0,0,,
1/4/2011,UA,270,ONT,DEN,735,0,0,0,,
1/5/2011,WN,944,ONT,PHX,740,11,0,0,,
1/6/2011,WN,944,ONT,PHX,740,3,0,0,,
1/7/2011,WN,944,ONT,PHX,740,1,0,0,,
1/1/2011,OO,6856,ONT,SFO,742,85,116,0,85,0
1/3/2011,UA,270,ONT,DEN,743,0,0,0,,
1/2/2011,WN,2070,ONT,OAK,745,130,131,0,109,0
1/2/2011,WN,2596,ONT,SMF,745,31,26,0,6,0
1/5/2011,WN,971,ONT,SJC,745,7,0,0,,
1/6/2011,WN,971,ONT,SJC,745,1,0,0,,
1/7/2011,WN,971,ONT,SJC,745,0,0,0,,
1/15/2011,WN,2939,ONT,LAS,745,0,0,0,,
1/22/2011,WN,2939,ONT,LAS,745,0,0,0,,
1/29/2011,WN,2939,ONT,LAS,745,0,0,0,,
1/2/2011,WN,678,ONT,PHX,750,13,22,0,0,0
1/3/2011,WN,1242,ONT,LAS,750,1,0,0,,
1/4/2011,WN,1242,ONT,LAS,750,5,4,0,,
1/9/2011,WN,819,ONT,LAS,750,0,0,0,,
1/10/2011,WN,819,ONT,LAS,750,0,0,0,,
1/11/2011,WN,819,ONT,LAS,750,1,0,0,,
1/12/2011,WN,819,ONT,LAS,750,16,7,0,,
1/13/2011,WN,819,ONT,LAS,750,7,0,0,,
1/14/2011,WN,819,ONT,LAS,750,2,0,0,,
1/16/2011,WN,819,ONT,LAS,750,0,0,0,,
1/17/2011,WN,819,ONT,LAS,750,0,0,0,,
1/18/2011,WN,819,ONT,LAS,750,6,0,0,,
1/19/2011,WN,819,ONT,LAS,750,2,0,0,,
1/20/2011,WN,819,ONT,LAS,750,1,0,0,,
1/21/2011,WN,819,ONT,LAS,750,0,0,0,,
1/23/2011,WN,819,ONT,LAS,750,0,0,0,,
1/24/2011,WN,819,ONT,LAS,750,0,0,0,,
1/25/2011,WN,819,ONT,LAS,750,3,0,0,,
1/26/2011,WN,819,ONT,LAS,750,5,0,0,,
1/27/2011,WN,819,ONT,LAS,750,7,0,0,,
1/28/2011,WN,819,ONT,LAS,750,0,0,0,,
1/30/2011,WN,819,ONT,LAS,750,0,0,0,,
1/31/2011,WN,819,ONT,LAS,750,0,0,0,,
1/1/2011,WN,3096,ONT,LAS,755,93,92,0,92,0
1/5/2011,WN,1357,ONT,LAS,755,2,0,0,,
1/6/2011,WN,1357,ONT,LAS,755,0,0,0,,
1/7/2011,WN,1357,ONT,LAS,755,0,2,0,,
1/8/2011,WN,3096,ONT,LAS,755,0,7,0,,
1/15/2011,WN,1051,ONT,SJC,755,0,0,0,,
1/22/2011,WN,1051,ONT,SJC,755,0,0,0,,
1/29/2011,WN,1051,ONT,SJC,755,0,0,0,,
1/3/2011,WN,1366,ONT,OAK,800,4,0,0,,
1/3/2011,WN,471,ONT,SJC,800,1,0,0,,
1/4/2011,WN,1366,ONT,OAK,800,20,13,0,,
1/4/2011,WN,471,ONT,SJC,800,0,0,0,,
1/3/2011,WN,157,ONT,PHX,805,4,0,0,,
1/4/2011,WN,157,ONT,PHX,805,14,28,0,0,0
1/10/2011,WN,3337,ONT,PHX,805,18,5,0,,
1/11/2011,WN,3337,ONT,PHX,805,3,0,0,,
1/12/2011,WN,3337,ONT,PHX,805,0,0,0,,
1/13/2011,WN,3337,ONT,PHX,805,0,0,0,,
1/14/2011,WN,3337,ONT,PHX,805,6,0,0,,
1/17/2011,WN,3337,ONT,PHX,805,0,0,0,,
1/18/2011,WN,3337,ONT,PHX,805,9,5,0,,
1/19/2011,WN,3337,ONT,PHX,805,0,0,0,,
1/20/2011,WN,3337,ONT,PHX,805,5,5,0,,
1/21/2011,WN,3337,ONT,PHX,805,4,5,0,,
1/24/2011,WN,3337,ONT,PHX,805,0,0,0,,
1/25/2011,WN,3337,ONT,PHX,805,9,8,0,,
1/26/2011,WN,3337,ONT,PHX,805,0,0,0,,
1/27/2011,WN,3337,ONT,PHX,805,6,6,0,,
1/28/2011,WN,3337,ONT,PHX,805,0,0,0,,
1/31/2011,WN,3337,ONT,PHX,805,1,7,0,,
1/9/2011,WN,273,ONT,SMF,810,0,5,0,,
1/10/2011,WN,273,ONT,SMF,810,4,9,0,,
1/11/2011,WN,273,ONT,SMF,810,0,0,0,,
1/12/2011,WN,273,ONT,SMF,810,0,0,0,,
1/13/2011,WN,273,ONT,SMF,810,0,0,0,,
1/14/2011,WN,273,ONT,SMF,810,0,0,0,,
1/15/2011,WN,1784,ONT,OAK,810,0,0,0,,
1/16/2011,WN,273,ONT,SMF,810,0,0,0,,
1/17/2011,WN,273,ONT,SMF,810,0,0,0,,
1/18/2011,WN,273,ONT,SMF,810,0,0,0,,
1/19/2011,WN,273,ONT,SMF,810,0,0,0,,
1/20/2011,WN,273,ONT,SMF,810,0,0,0,,
1/21/2011,WN,273,ONT,SMF,810,0,0,0,,
1/22/2011,WN,1784,ONT,OAK,810,0,0,0,,
1/23/2011,WN,273,ONT,SMF,810,,,1,,
1/24/2011,WN,273,ONT,SMF,810,29,28,0,0,28
1/25/2011,WN,273,ONT,SMF,810,1,3,0,,
1/26/2011,WN,273,ONT,SMF,810,0,1,0,,
1/27/2011,WN,273,ONT,SMF,810,0,0,0,,
1/28/2011,WN,273,ONT,SMF,810,0,0,0,,
1/29/2011,WN,1784,ONT,OAK,810,0,0,0,,
1/30/2011,WN,273,ONT,SMF,810,0,0,0,,
1/31/2011,WN,273,ONT,SMF,810,0,5,0,,
1/5/2011,WN,3768,ONT,OAK,815,39,34,0,0,0
1/6/2011,WN,3768,ONT,OAK,815,231,220,0,220,0
1/7/2011,WN,3768,ONT,OAK,815,0,0,0,,
1/2/2011,WN,419,ONT,MDW,820,19,6,0,,
1/1/2011,WN,2852,ONT,PHX,825,3,0,0,,
1/2/2011,WN,179,ONT,OAK,825,16,19,0,16,0
1/3/2011,WN,3422,ONT,SMF,825,2,0,0,,
1/4/2011,WN,3422,ONT,SMF,825,0,0,0,,
1/8/2011,WN,2852,ONT,PHX,825,0,0,0,,
1/9/2011,WN,808,ONT,OAK,825,0,0,0,,
1/10/2011,WN,808,ONT,OAK,825,13,10,0,,
1/11/2011,WN,808,ONT,OAK,825,0,0,0,,
1/12/2011,WN,808,ONT,OAK,825,0,0,0,,
1/13/2011,WN,808,ONT,OAK,825,0,0,0,,
1/14/2011,WN,808,ONT,OAK,825,3,0,0,,
1/16/2011,WN,808,ONT,OAK,825,0,0,0,,
1/17/2011,WN,808,ONT,OAK,825,0,1,0,,
1/18/2011,WN,808,ONT,OAK,825,0,0,0,,
1/19/2011,WN,808,ONT,OAK,825,0,0,0,,
1/20/2011,WN,808,ONT,OAK,825,0,0,0,,
1/21/2011,WN,808,ONT,OAK,825,0,0,0,,
1/23/2011,WN,808,ONT,OAK,825,12,6,0,,
1/24/2011,WN,808,ONT,OAK,825,54,50,0,50,0
1/25/2011,WN,808,ONT,OAK,825,0,0,0,,
1/26/2011,WN,808,ONT,OAK,825,0,0,0,,
1/27/2011,WN,808,ONT,OAK,825,18,11,0,,
1/28/2011,WN,808,ONT,OAK,825,0,0,0,,
1/30/2011,WN,808,ONT,OAK,825,0,0,0,,
1/31/2011,WN,808,ONT,OAK,825,3,1,0,,
1/5/2011,WN,545,ONT,SMF,835,0,0,0,,
1/6/2011,WN,545,ONT,SMF,835,1,0,0,,
1/7/2011,WN,545,ONT,SMF,835,1,0,0,,
1/5/2011,WN,759,ONT,PHX,840,2,0,0,,
1/6/2011,WN,759,ONT,PHX,840,3,0,0,,
1/7/2011,WN,759,ONT,PHX,840,1,0,0,,
1/15/2011,WN,1980,ONT,LAS,845,0,0,0,,
1/22/2011,WN,1980,ONT,LAS,845,0,0,0,,
1/29/2011,WN,1980,ONT,LAS,845,0,0,0,,
1/1/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/2/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/3/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/4/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/5/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/6/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/7/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/8/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/9/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/10/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/11/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/12/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/13/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/14/2011,AA,2464,ONT,DFW,850,0,7,0,,
1/15/2011,AA,2464,ONT,DFW,850,0,1,0,,
1/16/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/17/2011,AA,2464,ONT,DFW,850,7,4,0,,
1/18/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/19/2011,AA,2464,ONT,DFW,850,57,41,0,41,0
1/20/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/21/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/22/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/23/2011,AA,2464,ONT,DFW,850,0,1,0,,
1/24/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/25/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/26/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/27/2011,AA,2464,ONT,DFW,850,0,13,0,,
1/28/2011,AA,2464,ONT,DFW,850,0,9,0,,
1/29/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/30/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/31/2011,AA,2464,ONT,DFW,850,0,0,0,,
1/1/2011,WN,1111,ONT,SMF,900,0,2,0,,
1/3/2011,WN,2807,ONT,PHX,900,0,0,0,,
1/4/2011,WN,2807,ONT,PHX,900,2,0,0,,
1/8/2011,WN,291,ONT,LAS,900,0,0,0,,
1/8/2011,WN,1878,ONT,SMF,900,0,0,0,,
1/9/2011,WN,2866,ONT,LAS,900,1,2,0,,
1/10/2011,WN,2866,ONT,LAS,900,33,27,0,0,0
1/11/2011,WN,2866,ONT,LAS,900,0,0,0,,
1/12/2011,WN,2866,ONT,LAS,900,0,6,0,,
1/13/2011,WN,2866,ONT,LAS,900,1,0,0,,
1/14/2011,WN,2866,ONT,LAS,900,0,3,0,,
1/16/2011,WN,2866,ONT,LAS,900,0,0,0,,
1/17/2011,WN,2866,ONT,LAS,900,1,0,0,,
1/18/2011,WN,2866,ONT,LAS,900,1,1,0,,
1/19/2011,WN,2866,ONT,LAS,900,0,0,0,,
1/20/2011,WN,2866,ONT,LAS,900,0,0,0,,
1/21/2011,WN,2866,ONT,LAS,900,1,0,0,,
1/23/2011,WN,2866,ONT,LAS,900,0,0,0,,
1/24/2011,WN,2866,ONT,LAS,900,1,0,0,,
1/25/2011,WN,2866,ONT,LAS,900,0,0,0,,
1/26/2011,WN,2866,ONT,LAS,900,0,5,0,,
1/27/2011,WN,2866,ONT,LAS,900,0,12,0,,
1/28/2011,WN,2866,ONT,LAS,900,3,12,0,,
1/30/2011,WN,2866,ONT,LAS,900,0,0,0,,
1/31/2011,WN,2866,ONT,LAS,900,2,2,0,,
1/1/2011,WN,604,ONT,LAS,905,0,1,0,,
1/2/2011,WN,660,ONT,LAS,905,58,55,0,9,0
1/8/2011,WN,387,ONT,PHX,905,0,0,0,,
1/3/2011,WN,1091,ONT,LAS,910,83,97,0,15,0
1/4/2011,WN,1091,ONT,LAS,910,5,4,0,,
1/15/2011,WN,1435,ONT,SMF,920,0,10,0,,
1/22/2011,WN,1435,ONT,SMF,920,0,0,0,,
1/29/2011,WN,1435,ONT,SMF,920,0,0,0,,
1/2/2011,WN,208,ONT,SMF,930,24,31,0,11,0
1/15/2011,WN,1022,ONT,SJC,930,6,2,0,,
1/22/2011,WN,1022,ONT,SJC,930,0,0,0,,
1/29/2011,WN,1022,ONT,SJC,930,0,0,0,,
1/5/2011,WN,2025,ONT,SJC,935,1,0,0,,
1/6/2011,WN,2025,ONT,SJC,935,0,0,0,,
1/7/2011,WN,2025,ONT,SJC,935,0,0,0,,
1/9/2011,OO,6464,ONT,SFO,935,0,0,0,,
1/9/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/10/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/11/2011,WN,1199,ONT,SMF,935,8,8,0,,
1/12/2011,WN,1199,ONT,SMF,935,7,0,0,,
1/13/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/14/2011,WN,1199,ONT,SMF,935,11,4,0,,
1/16/2011,OO,6464,ONT,SFO,935,97,97,0,0,0
1/16/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/17/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/18/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/19/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/20/2011,WN,1199,ONT,SMF,935,0,7,0,,
1/21/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/23/2011,OO,6464,ONT,SFO,935,31,34,0,0,0
1/23/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/24/2011,WN,1199,ONT,SMF,935,4,5,0,,
1/25/2011,WN,1199,ONT,SMF,935,,,1,,
1/26/2011,WN,1199,ONT,SMF,935,2,9,0,,
1/27/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/28/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/30/2011,OO,6464,ONT,SFO,935,30,39,0,0,0
1/30/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/31/2011,WN,1199,ONT,SMF,935,0,0,0,,
1/3/2011,OO,6316,ONT,SFO,940,13,2,0,,
1/2/2011,OO,6316,ONT,SFO,947,128,,0,,
1/1/2011,OO,6316,ONT,SFO,951,80,110,0,0,0
1/4/2011,OO,6686,ONT,SFO,953,0,0,0,,
1/5/2011,OO,6686,ONT,SFO,953,0,0,0,,
1/6/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/7/2011,OO,6464,ONT,SFO,953,67,58,0,0,0
1/10/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/11/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/12/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/13/2011,OO,6464,ONT,SFO,953,18,52,0,0,0
1/14/2011,OO,6464,ONT,SFO,953,4,20,0,0,0
1/17/2011,OO,6464,ONT,SFO,953,,,1,,
1/18/2011,OO,6464,ONT,SFO,953,16,7,0,,
1/19/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/20/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/21/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/24/2011,OO,6464,ONT,SFO,953,34,20,0,0,0
1/25/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/26/2011,OO,6464,ONT,SFO,953,3,0,0,,
1/27/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/28/2011,OO,6464,ONT,SFO,953,4,21,0,0,0
1/31/2011,OO,6464,ONT,SFO,953,0,0,0,,
1/3/2011,WN,586,ONT,MDW,955,22,0,0,,
1/4/2011,WN,586,ONT,MDW,955,18,2,0,,
1/5/2011,WN,781,ONT,MDW,955,26,18,0,17,0
1/6/2011,WN,781,ONT,MDW,955,12,0,0,,
1/7/2011,WN,781,ONT,MDW,955,20,3,0,,
1/1/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/1/2011,US,349,ONT,PHX,1000,0,0,0,,
1/2/2011,OO,4756,ONT,SLC,1000,6,0,0,,
1/2/2011,WN,236,ONT,PHX,1000,5,0,0,,
1/2/2011,YV,2980,ONT,PHX,1000,0,0,0,,
1/3/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/3/2011,US,336,ONT,PHX,1000,1,4,0,,
1/4/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/4/2011,US,273,ONT,PHX,1000,5,4,0,,
1/5/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/5/2011,US,273,ONT,PHX,1000,0,8,0,,
1/5/2011,WN,118,ONT,PHX,1000,2,2,0,,
1/6/2011,OO,4756,ONT,SLC,1000,87,73,0,0,0
1/6/2011,US,273,ONT,PHX,1000,0,0,0,,
1/6/2011,WN,118,ONT,PHX,1000,23,17,0,8,0
1/7/2011,OO,4756,ONT,SLC,1000,13,2,0,,
1/7/2011,US,273,ONT,PHX,1000,4,0,0,,
1/7/2011,WN,118,ONT,PHX,1000,6,12,0,,
1/8/2011,US,273,ONT,PHX,1000,10,1,0,,
1/8/2011,WN,1711,ONT,LAS,1000,0,0,0,,
1/8/2011,WN,46,ONT,SJC,1000,277,273,0,235,0
1/9/2011,OO,4756,ONT,SLC,1000,47,28,0,0,0
1/9/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/9/2011,YV,2766,ONT,PHX,1000,0,0,0,,
1/10/2011,OO,4756,ONT,SLC,1000,10,0,0,,
1/10/2011,US,273,ONT,PHX,1000,1,0,0,,
1/10/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/11/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/11/2011,US,273,ONT,PHX,1000,0,0,0,,
1/11/2011,WN,720,ONT,SJC,1000,12,9,0,,
1/12/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/12/2011,US,273,ONT,PHX,1000,0,0,0,,
1/12/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/13/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/13/2011,US,273,ONT,PHX,1000,0,0,0,,
1/13/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/14/2011,OO,4756,ONT,SLC,1000,0,3,0,,
1/14/2011,US,273,ONT,PHX,1000,0,0,0,,
1/14/2011,WN,720,ONT,SJC,1000,5,3,0,,
1/15/2011,US,273,ONT,PHX,1000,15,13,0,,
1/16/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/16/2011,WN,720,ONT,SJC,1000,0,,0,,
1/16/2011,YV,2766,ONT,PHX,1000,0,0,0,,
1/17/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/17/2011,US,273,ONT,PHX,1000,0,0,0,,
1/17/2011,WN,720,ONT,SJC,1000,5,5,0,,
1/18/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/18/2011,US,273,ONT,PHX,1000,0,0,0,,
1/18/2011,WN,720,ONT,SJC,1000,,,1,,
1/19/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/19/2011,US,273,ONT,PHX,1000,1,0,0,,
1/19/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/20/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/20/2011,US,273,ONT,PHX,1000,0,1,0,,
1/20/2011,WN,720,ONT,SJC,1000,19,16,0,0,6
1/21/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/21/2011,US,273,ONT,PHX,1000,3,0,0,,
1/21/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/22/2011,US,273,ONT,PHX,1000,0,0,0,,
1/23/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/23/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/23/2011,YV,2766,ONT,PHX,1000,0,0,0,,
1/24/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/24/2011,US,273,ONT,PHX,1000,0,0,0,,
1/24/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/25/2011,OO,4756,ONT,SLC,1000,15,10,0,,
1/25/2011,US,273,ONT,PHX,1000,0,0,0,,
1/25/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/26/2011,OO,4756,ONT,SLC,1000,0,3,0,,
1/26/2011,US,273,ONT,PHX,1000,0,0,0,,
1/26/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/27/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/27/2011,US,273,ONT,PHX,1000,0,2,0,,
1/27/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/28/2011,OO,4756,ONT,SLC,1000,1,0,0,,
1/28/2011,US,273,ONT,PHX,1000,0,0,0,,
1/28/2011,WN,720,ONT,SJC,1000,17,9,0,,
1/29/2011,US,273,ONT,PHX,1000,0,7,0,,
1/30/2011,OO,4756,ONT,SLC,1000,0,0,0,,
1/30/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/30/2011,YV,2766,ONT,PHX,1000,60,52,0,0,0
1/31/2011,OO,4756,ONT,SLC,1000,1,0,0,,
1/31/2011,US,273,ONT,PHX,1000,0,8,0,,
1/31/2011,WN,720,ONT,SJC,1000,0,0,0,,
1/1/2011,WN,1651,ONT,SJC,1005,4,0,0,,
1/3/2011,WN,1025,ONT,PHX,1005,8,12,0,,
1/4/2011,WN,1025,ONT,PHX,1005,0,2,0,,
1/9/2011,WN,2386,ONT,PHX,1015,68,52,0,7,0
1/10/2011,WN,2386,ONT,PHX,1015,56,57,0,14,0
1/11/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/12/2011,WN,2386,ONT,PHX,1015,4,0,0,,
1/13/2011,WN,2386,ONT,PHX,1015,8,1,0,,
1/14/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/16/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/17/2011,WN,2386,ONT,PHX,1015,5,1,0,,
1/18/2011,WN,2386,ONT,PHX,1015,2,0,0,,
1/19/2011,WN,2386,ONT,PHX,1015,1,0,0,,
1/20/2011,WN,2386,ONT,PHX,1015,1,0,0,,
1/21/2011,WN,2386,ONT,PHX,1015,3,0,0,,
1/23/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/24/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/25/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/26/2011,WN,2386,ONT,PHX,1015,7,6,0,,
1/27/2011,WN,2386,ONT,PHX,1015,0,4,0,,
1/28/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/30/2011,WN,2386,ONT,PHX,1015,0,0,0,,
1/31/2011,WN,2386,ONT,PHX,1015,73,72,0,0,0
1/1/2011,AS,533,ONT,SEA,1020,0,0,0,,
1/2/2011,AS,533,ONT,SEA,1020,14,0,0,,
1/2/2011,WN,1652,ONT,LAS,1020,22,20,0,0,0
1/3/2011,AS,533,ONT,SEA,1020,11,0,0,,
1/3/2011,WN,344,ONT,OAK,1020,20,11,0,,
1/4/2011,AS,533,ONT,SEA,1020,0,0,0,,
1/4/2011,WN,344,ONT,OAK,1020,17,19,0,13,0
1/5/2011,AS,533,ONT,SEA,1020,0,0,0,,
