FL_DATE,FL_NUM,ORIGIN,DEST,CANCELLED
1/15/2011,14,OGG,LAX,0
1/16/2011,14,OGG,LAX,0
1/17/2011,14,OGG,LAX,0
1/18/2011,14,OGG,LAX,0
1/19/2011,14,OGG,LAX,0
1/20/2011,14,OGG,LAX,0
1/21/2011,14,OGG,LAX,0
1/22/2011,14,OGG,LAX,0
1/23/2011,14,OGG,LAX,0
1/24/2011,14,OGG,LAX,0
1/25/2011,14,OGG,LAX,0
1/26/2011,14,OGG,LAX,0
1/27/2011,14,OGG,LAX,0
1/28/2011,14,OGG,LAX,0
1/29/2011,14,OGG,LAX,0
1/30/2011,14,OGG,LAX,0
1/31/2011,14,OGG,LAX,0
1/2/2011,38,OGG,SFO,0
1/3/2011,38,OGG,SFO,0
1/1/2011,38,OGG,SFO,0
1/8/2011,38,OGG,SFO,0
1/15/2011,38,OGG,SFO,0
1/22/2011,38,OGG,SFO,0
1/29/2011,38,OGG,SFO,0
1/1/2011,1212,OGG,LAX,0
1/2/2011,1212,OGG,LAX,0
1/3/2011,1212,OGG,LAX,0
1/4/2011,1212,OGG,LAX,0
1/5/2011,1212,OGG,LAX,0
1/6/2011,1212,OGG,LAX,0
1/7/2011,1212,OGG,LAX,0
1/8/2011,1212,OGG,LAX,0
1/9/2011,1212,OGG,LAX,0
1/10/2011,1212,OGG,LAX,0
1/11/2011,1212,OGG,LAX,0
1/12/2011,1212,OGG,LAX,0
1/13/2011,1212,OGG,LAX,0
1/14/2011,1212,OGG,LAX,0
1/15/2011,1212,OGG,LAX,0
1/16/2011,1212,OGG,LAX,0
1/17/2011,1212,OGG,LAX,0
1/18/2011,1212,OGG,LAX,0
1/19/2011,1212,OGG,LAX,0
1/20/2011,1212,OGG,LAX,0
1/21/2011,1212,OGG,LAX,0
1/22/2011,1212,OGG,LAX,0
1/23/2011,1212,OGG,LAX,0
1/24/2011,1212,OGG,LAX,0
1/25/2011,1212,OGG,LAX,0
1/26/2011,1212,OGG,LAX,0
1/27/2011,1212,OGG,LAX,0
1/28/2011,1212,OGG,LAX,0
1/29/2011,1212,OGG,LAX,0
1/30/2011,1212,OGG,LAX,0
1/31/2011,1212,OGG,LAX,0
1/8/2011,48,OGG,LAX,0
1/9/2011,48,OGG,LAX,0
1/15/2011,48,OGG,LAX,0
1/16/2011,48,OGG,LAX,0
1/22/2011,48,OGG,LAX,0
1/23/2011,48,OGG,LAX,0
1/29/2011,48,OGG,LAX,0
1/30/2011,48,OGG,LAX,0
1/2/2011,48,OGG,LAX,0
1/4/2011,48,OGG,LAX,0
1/5/2011,48,OGG,LAX,0
1/6/2011,48,OGG,LAX,0
1/7/2011,48,OGG,LAX,0
1/10/2011,48,OGG,LAX,0
1/11/2011,48,OGG,LAX,0
1/12/2011,48,OGG,LAX,0
1/13/2011,48,OGG,LAX,0
1/14/2011,48,OGG,LAX,0
1/17/2011,48,OGG,LAX,0
1/18/2011,48,OGG,LAX,0
1/19/2011,48,OGG,LAX,0
1/20/2011,48,OGG,LAX,0
1/21/2011,48,OGG,LAX,0
1/24/2011,48,OGG,LAX,0
1/25/2011,48,OGG,LAX,0
1/26/2011,48,OGG,LAX,0
1/27/2011,48,OGG,LAX,0
1/28/2011,48,OGG,LAX,0
1/31/2011,48,OGG,LAX,0
1/1/2011,48,OGG,LAX,0
1/9/2011,178,OGG,SNA,0
1/7/2011,178,OGG,SNA,0
1/6/2011,178,OGG,SNA,0
1/5/2011,178,OGG,SNA,0
1/4/2011,178,OGG,SNA,0
1/3/2011,178,OGG,SNA,0
1/2/2011,178,OGG,SNA,0
1/30/2011,6443,OKC,LAX,0
1/16/2011,6443,OKC,LAX,0
1/9/2011,6443,OKC,LAX,0
1/23/2011,6443,OKC,LAX,0
1/4/2011,6733,OKC,LAX,0
1/5/2011,6733,OKC,LAX,0
1/14/2011,6443,OKC,LAX,0
1/28/2011,6443,OKC,LAX,0
1/31/2011,6443,OKC,LAX,0
1/19/2011,6443,OKC,LAX,0
1/7/2011,6443,OKC,LAX,0
1/10/2011,6443,OKC,LAX,0
1/11/2011,6443,OKC,LAX,0
1/13/2011,6443,OKC,LAX,0
1/12/2011,6443,OKC,LAX,0
1/6/2011,6443,OKC,LAX,0
1/27/2011,6443,OKC,LAX,0
1/26/2011,6443,OKC,LAX,0
1/25/2011,6443,OKC,LAX,0
1/20/2011,6443,OKC,LAX,0
1/21/2011,6443,OKC,LAX,0
1/24/2011,6443,OKC,LAX,0
1/17/2011,6443,OKC,LAX,0
1/18/2011,6443,OKC,LAX,0
1/2/2011,6329,OKC,LAX,0
1/3/2011,6329,OKC,LAX,0
1/29/2011,6443,OKC,LAX,0
1/15/2011,6443,OKC,LAX,0
1/8/2011,6443,OKC,LAX,0
1/22/2011,6443,OKC,LAX,0
1/1/2011,6329,OKC,LAX,0
1/3/2011,507,ONT,IAH,0
1/2/2011,507,ONT,IAH,0
1/1/2011,6385,ONT,DEN,0
1/30/2011,6699,ONT,DEN,0
1/9/2011,6699,ONT,DEN,0
1/23/2011,6699,ONT,DEN,0
1/16/2011,6699,ONT,DEN,0
1/2/2011,112,ONT,DEN,0
1/3/2011,112,ONT,DEN,0
1/4/2011,112,ONT,DEN,0
1/5/2011,112,ONT,DEN,0
1/6/2011,112,ONT,DEN,0
1/7/2011,112,ONT,DEN,0
1/8/2011,112,ONT,DEN,0
1/10/2011,112,ONT,DEN,0
1/11/2011,112,ONT,DEN,0
1/12/2011,112,ONT,DEN,0
1/13/2011,112,ONT,DEN,0
1/14/2011,112,ONT,DEN,0
1/15/2011,112,ONT,DEN,0
1/17/2011,112,ONT,DEN,0
1/18/2011,112,ONT,DEN,0
1/19/2011,112,ONT,DEN,0
1/20/2011,112,ONT,DEN,0
1/21/2011,112,ONT,DEN,0
1/22/2011,112,ONT,DEN,0
1/24/2011,112,ONT,DEN,0
1/25/2011,112,ONT,DEN,0
1/26/2011,112,ONT,DEN,0
1/27/2011,112,ONT,DEN,0
1/28/2011,112,ONT,DEN,0
1/29/2011,112,ONT,DEN,0
1/31/2011,112,ONT,DEN,0
1/2/2011,2853,ONT,PHX,0
1/3/2011,3940,ONT,PHX,0
1/3/2011,1693,ONT,SMF,0
1/4/2011,3940,ONT,PHX,0
1/4/2011,1693,ONT,SMF,0
1/5/2011,1851,ONT,OAK,0
1/6/2011,1851,ONT,OAK,0
1/7/2011,1851,ONT,OAK,0
1/6/2011,4758,ONT,SLC,0
1/3/2011,4758,ONT,SLC,0
1/5/2011,4758,ONT,SLC,0
1/4/2011,4758,ONT,SLC,0
1/2/2011,4758,ONT,SLC,0
1/31/2011,4758,ONT,SLC,0
1/29/2011,4758,ONT,SLC,0
1/24/2011,4758,ONT,SLC,0
1/30/2011,4758,ONT,SLC,0
1/27/2011,4758,ONT,SLC,0
1/28/2011,4758,ONT,SLC,0
1/26/2011,4758,ONT,SLC,0
1/25/2011,4758,ONT,SLC,0
1/8/2011,4758,ONT,SLC,0
1/7/2011,4758,ONT,SLC,0
1/9/2011,4758,ONT,SLC,0
1/10/2011,4758,ONT,SLC,0
1/11/2011,4758,ONT,SLC,0
1/12/2011,4758,ONT,SLC,0
1/13/2011,4758,ONT,SLC,0
1/17/2011,4758,ONT,SLC,0
1/16/2011,4758,ONT,SLC,0
1/14/2011,4758,ONT,SLC,0
1/22/2011,4758,ONT,SLC,0
1/15/2011,4758,ONT,SLC,0
1/23/2011,4758,ONT,SLC,0
1/20/2011,4758,ONT,SLC,0
1/21/2011,4758,ONT,SLC,0
1/19/2011,4758,ONT,SLC,0
1/18/2011,4758,ONT,SLC,0
1/10/2011,973,ONT,LAS,0
1/10/2011,894,ONT,SMF,0
1/11/2011,973,ONT,LAS,0
1/11/2011,894,ONT,SMF,0
1/12/2011,973,ONT,LAS,0
1/12/2011,894,ONT,SMF,0
1/13/2011,973,ONT,LAS,0
1/13/2011,894,ONT,SMF,0
1/14/2011,973,ONT,LAS,0
1/14/2011,894,ONT,SMF,0
1/17/2011,973,ONT,LAS,0
1/17/2011,894,ONT,SMF,0
1/18/2011,973,ONT,LAS,0
1/18/2011,894,ONT,SMF,0
1/19/2011,973,ONT,LAS,0
1/19/2011,894,ONT,SMF,0
1/20/2011,973,ONT,LAS,0
1/20/2011,894,ONT,SMF,0
1/21/2011,973,ONT,LAS,0
1/21/2011,894,ONT,SMF,0
1/24/2011,973,ONT,LAS,0
1/24/2011,894,ONT,SMF,0
1/25/2011,973,ONT,LAS,0
1/25/2011,894,ONT,SMF,0
1/26/2011,973,ONT,LAS,0
1/26/2011,894,ONT,SMF,0
1/27/2011,973,ONT,LAS,0
1/27/2011,894,ONT,SMF,0
1/28/2011,973,ONT,LAS,0
1/28/2011,894,ONT,SMF,0
1/31/2011,973,ONT,LAS,0
1/31/2011,894,ONT,SMF,0
1/2/2011,1032,ONT,DFW,0
1/3/2011,1032,ONT,DFW,0
1/4/2011,1032,ONT,DFW,0
1/5/2011,1032,ONT,DFW,0
1/6/2011,1032,ONT,DFW,0
1/7/2011,1032,ONT,DFW,0
1/8/2011,1032,ONT,DFW,0
1/9/2011,1032,ONT,DFW,1
1/10/2011,1032,ONT,DFW,0
1/11/2011,1032,ONT,DFW,0
1/12/2011,1032,ONT,DFW,0
1/13/2011,1032,ONT,DFW,0
1/14/2011,1032,ONT,DFW,0
1/15/2011,1032,ONT,DFW,0
1/16/2011,1032,ONT,DFW,0
1/17/2011,1032,ONT,DFW,0
1/18/2011,1032,ONT,DFW,0
1/19/2011,1032,ONT,DFW,0
1/20/2011,1032,ONT,DFW,0
1/21/2011,1032,ONT,DFW,0
1/22/2011,1032,ONT,DFW,0
1/23/2011,1032,ONT,DFW,0
1/24/2011,1032,ONT,DFW,0
1/25/2011,1032,ONT,DFW,0
1/26/2011,1032,ONT,DFW,0
1/27/2011,1032,ONT,DFW,0
1/28/2011,1032,ONT,DFW,0
1/29/2011,1032,ONT,DFW,0
1/30/2011,1032,ONT,DFW,0
1/31/2011,1032,ONT,DFW,0
1/29/2011,162,ONT,IAH,0
1/22/2011,162,ONT,IAH,0
1/15/2011,162,ONT,IAH,0
1/8/2011,162,ONT,IAH,0
1/2/2011,2509,ONT,SMF,0
1/5/2011,1155,ONT,PHX,0
1/6/2011,1155,ONT,PHX,0
1/7/2011,1155,ONT,PHX,0
1/2/2011,537,ONT,SEA,0
1/3/2011,537,ONT,SEA,0
1/4/2011,537,ONT,SEA,0
1/5/2011,537,ONT,SEA,0
1/6/2011,537,ONT,SEA,0
1/7/2011,537,ONT,SEA,0
1/8/2011,537,ONT,SEA,0
1/9/2011,537,ONT,SEA,0
1/10/2011,537,ONT,SEA,0
1/11/2011,537,ONT,SEA,0
1/12/2011,537,ONT,SEA,0
1/13/2011,537,ONT,SEA,0
1/14/2011,537,ONT,SEA,0
1/15/2011,537,ONT,SEA,0
1/16/2011,537,ONT,SEA,0
1/17/2011,537,ONT,SEA,0
1/18/2011,537,ONT,SEA,0
1/19/2011,537,ONT,SEA,0
1/20/2011,537,ONT,SEA,0
1/21/2011,537,ONT,SEA,0
1/22/2011,537,ONT,SEA,0
1/23/2011,537,ONT,SEA,0
1/24/2011,537,ONT,SEA,0
1/25/2011,537,ONT,SEA,0
1/26/2011,537,ONT,SEA,0
1/27/2011,537,ONT,SEA,0
1/28/2011,537,ONT,SEA,0
1/29/2011,537,ONT,SEA,0
1/30/2011,537,ONT,SEA,0
1/31/2011,537,ONT,SEA,0
1/5/2011,1329,ONT,SMF,0
1/6/2011,1329,ONT,SMF,0
1/7/2011,1329,ONT,SMF,0
1/10/2011,1764,ONT,PHX,0
1/11/2011,1764,ONT,PHX,0
1/12/2011,1764,ONT,PHX,0
1/13/2011,1764,ONT,PHX,0
1/14/2011,1764,ONT,PHX,0
1/17/2011,1764,ONT,PHX,0
1/18/2011,1764,ONT,PHX,0
1/19/2011,1764,ONT,PHX,0
1/20/2011,1764,ONT,PHX,0
1/21/2011,1764,ONT,PHX,0
1/24/2011,1764,ONT,PHX,0
1/25/2011,1764,ONT,PHX,0
1/26/2011,1764,ONT,PHX,0
1/27/2011,1764,ONT,PHX,0
1/28/2011,1764,ONT,PHX,0
1/31/2011,1764,ONT,PHX,0
1/3/2011,162,ONT,IAH,0
1/1/2011,162,ONT,IAH,0
1/1/2011,57,ONT,PHX,0
1/2/2011,57,ONT,PHX,0
1/3/2011,57,ONT,PHX,0
1/4/2011,57,ONT,PHX,0
1/5/2011,57,ONT,PHX,0
1/6/2011,57,ONT,PHX,0
1/7/2011,57,ONT,PHX,0
1/8/2011,57,ONT,PHX,0
1/9/2011,57,ONT,PHX,0
1/10/2011,57,ONT,PHX,0
1/11/2011,57,ONT,PHX,0
1/12/2011,57,ONT,PHX,0
1/13/2011,57,ONT,PHX,0
1/14/2011,57,ONT,PHX,0
1/15/2011,57,ONT,PHX,0
1/16/2011,57,ONT,PHX,0
1/17/2011,57,ONT,PHX,0
1/18/2011,57,ONT,PHX,0
1/19/2011,57,ONT,PHX,0
1/20/2011,57,ONT,PHX,0
1/21/2011,57,ONT,PHX,0
1/22/2011,57,ONT,PHX,0
1/23/2011,57,ONT,PHX,0
1/24/2011,57,ONT,PHX,0
1/25/2011,57,ONT,PHX,0
1/26/2011,57,ONT,PHX,0
1/27/2011,57,ONT,PHX,0
1/28/2011,57,ONT,PHX,0
1/29/2011,57,ONT,PHX,0
1/30/2011,57,ONT,PHX,0
1/31/2011,57,ONT,PHX,0
1/2/2011,450,ONT,LAS,0
1/2/2011,3156,ONT,SJC,0
1/3/2011,255,ONT,DEN,0
1/3/2011,502,ONT,LAS,0
1/4/2011,255,ONT,DEN,0
1/4/2011,502,ONT,LAS,0
1/5/2011,459,ONT,DEN,0
1/6/2011,459,ONT,DEN,0
1/7/2011,459,ONT,DEN,0
1/9/2011,1050,ONT,DEN,0
1/10/2011,1050,ONT,DEN,0
1/11/2011,1050,ONT,DEN,0
1/12/2011,1050,ONT,DEN,0
1/13/2011,1050,ONT,DEN,0
1/14/2011,1050,ONT,DEN,0
1/16/2011,1050,ONT,DEN,0
1/17/2011,1050,ONT,DEN,0
1/18/2011,1050,ONT,DEN,0
1/19/2011,1050,ONT,DEN,0
1/20/2011,1050,ONT,DEN,0
1/21/2011,1050,ONT,DEN,0
1/23/2011,1050,ONT,DEN,0
1/24/2011,1050,ONT,DEN,0
1/25/2011,1050,ONT,DEN,0
1/26/2011,1050,ONT,DEN,0
1/27/2011,1050,ONT,DEN,0
1/28/2011,1050,ONT,DEN,0
1/30/2011,1050,ONT,DEN,0
1/31/2011,1050,ONT,DEN,0
1/2/2011,162,ONT,IAH,0
1/23/2011,6330,ONT,SFO,0
1/16/2011,6330,ONT,SFO,0
1/9/2011,6330,ONT,SFO,0
1/30/2011,6330,ONT,SFO,0
1/8/2011,651,ONT,SJC,0
1/31/2011,162,ONT,IAH,0
1/30/2011,162,ONT,IAH,0
1/28/2011,162,ONT,IAH,0
1/27/2011,162,ONT,IAH,0
1/26/2011,162,ONT,IAH,0
1/25/2011,162,ONT,IAH,0
1/24/2011,162,ONT,IAH,0
1/23/2011,162,ONT,IAH,0
1/21/2011,162,ONT,IAH,0
1/20/2011,162,ONT,IAH,0
1/19/2011,162,ONT,IAH,0
1/18/2011,162,ONT,IAH,0
1/17/2011,162,ONT,IAH,0
1/16/2011,162,ONT,IAH,0
1/14/2011,162,ONT,IAH,0
1/13/2011,162,ONT,IAH,0
1/12/2011,162,ONT,IAH,0
1/11/2011,162,ONT,IAH,0
1/10/2011,162,ONT,IAH,0
1/9/2011,162,ONT,IAH,0
1/7/2011,162,ONT,IAH,0
1/6/2011,162,ONT,IAH,0
1/5/2011,162,ONT,IAH,0
1/4/2011,162,ONT,IAH,0
1/6/2011,6330,ONT,SFO,0
1/24/2011,6330,ONT,SFO,0
1/21/2011,6330,ONT,SFO,0
1/20/2011,6330,ONT,SFO,0
1/28/2011,6330,ONT,SFO,0
1/27/2011,6330,ONT,SFO,0
1/26/2011,6330,ONT,SFO,0
1/25/2011,6330,ONT,SFO,0
1/19/2011,6330,ONT,SFO,0
1/17/2011,6330,ONT,SFO,0
1/18/2011,6330,ONT,SFO,0
1/7/2011,6330,ONT,SFO,0
1/11/2011,6330,ONT,SFO,0
1/10/2011,6330,ONT,SFO,0
1/14/2011,6330,ONT,SFO,0
1/12/2011,6330,ONT,SFO,1
1/13/2011,6330,ONT,SFO,0
1/31/2011,6330,ONT,SFO,0
1/5/2011,7034,ONT,SFO,0
1/4/2011,7034,ONT,SFO,0
1/5/2011,1590,ONT,LAS,0
1/6/2011,1590,ONT,LAS,0
1/7/2011,1590,ONT,LAS,0
1/10/2011,546,ONT,SJC,0
1/11/2011,546,ONT,SJC,0
1/12/2011,546,ONT,SJC,0
1/13/2011,546,ONT,SJC,0
1/14/2011,546,ONT,SJC,0
1/17/2011,546,ONT,SJC,1
1/18/2011,546,ONT,SJC,0
1/19/2011,546,ONT,SJC,0
1/20/2011,546,ONT,SJC,0
1/21/2011,546,ONT,SJC,0
1/24/2011,546,ONT,SJC,0
1/25/2011,546,ONT,SJC,0
1/26/2011,546,ONT,SJC,0
1/27/2011,546,ONT,SJC,0
1/28/2011,546,ONT,SJC,0
1/31/2011,546,ONT,SJC,0
1/22/2011,6330,ONT,SFO,0
1/15/2011,6330,ONT,SFO,0
1/8/2011,6330,ONT,SFO,0
1/29/2011,6330,ONT,SFO,0
1/2/2011,6603,ONT,SFO,0
1/2/2011,397,ONT,OAK,0
1/8/2011,2034,ONT,SMF,0
1/15/2011,3031,ONT,OAK,0
1/15/2011,1085,ONT,SMF,0
1/22/2011,3031,ONT,OAK,0
1/22/2011,1085,ONT,SMF,0
1/29/2011,3031,ONT,OAK,0
1/29/2011,1085,ONT,SMF,0
1/3/2011,6603,ONT,SFO,0
1/2/2011,270,ONT,DEN,0
1/2/2011,2844,ONT,DEN,0
1/3/2011,3592,ONT,OAK,0
1/4/2011,3592,ONT,OAK,0
1/9/2011,623,ONT,OAK,0
1/10/2011,387,ONT,OAK,0
1/11/2011,387,ONT,OAK,0
1/12/2011,387,ONT,OAK,0
1/13/2011,387,ONT,OAK,0
1/14/2011,387,ONT,OAK,0
1/16/2011,623,ONT,OAK,0
1/17/2011,387,ONT,OAK,0
1/18/2011,387,ONT,OAK,0
1/19/2011,387,ONT,OAK,0
1/20/2011,387,ONT,OAK,0
1/21/2011,387,ONT,OAK,0
1/23/2011,623,ONT,OAK,0
1/24/2011,387,ONT,OAK,0
1/25/2011,387,ONT,OAK,0
1/26/2011,387,ONT,OAK,0
1/27/2011,387,ONT,OAK,0
1/28/2011,387,ONT,OAK,0
1/30/2011,623,ONT,OAK,0
1/31/2011,387,ONT,OAK,0
1/5/2011,807,ONT,OAK,0
1/6/2011,807,ONT,OAK,0
1/7/2011,807,ONT,OAK,0
1/8/2011,49,ONT,OAK,0
1/1/2011,1438,ONT,DEN,0
1/8/2011,123,ONT,DEN,0
1/15/2011,2889,ONT,DEN,0
1/15/2011,2917,ONT,PHX,0
1/22/2011,2889,ONT,DEN,0
1/22/2011,2917,ONT,PHX,0
1/29/2011,2889,ONT,DEN,0
1/29/2011,2917,ONT,PHX,0
1/9/2011,270,ONT,DEN,0
1/16/2011,270,ONT,DEN,0
1/23/2011,270,ONT,DEN,0
1/30/2011,270,ONT,DEN,0
1/8/2011,270,ONT,DEN,0
1/15/2011,270,ONT,DEN,0
1/22/2011,270,ONT,DEN,0
1/29/2011,270,ONT,DEN,0
1/5/2011,270,ONT,DEN,0
1/6/2011,270,ONT,DEN,0
1/7/2011,270,ONT,DEN,0
1/10/2011,270,ONT,DEN,0
1/11/2011,270,ONT,DEN,0
1/12/2011,270,ONT,DEN,0
1/13/2011,270,ONT,DEN,0
1/14/2011,270,ONT,DEN,0
1/17/2011,270,ONT,DEN,0
1/18/2011,270,ONT,DEN,0
1/19/2011,270,ONT,DEN,0
1/20/2011,270,ONT,DEN,0
1/21/2011,270,ONT,DEN,0
1/24/2011,270,ONT,DEN,0
1/25/2011,270,ONT,DEN,0
1/26/2011,270,ONT,DEN,0
1/27/2011,270,ONT,DEN,0
1/28/2011,270,ONT,DEN,0
1/31/2011,270,ONT,DEN,0
1/1/2011,270,ONT,DEN,0
1/4/2011,270,ONT,DEN,0
1/5/2011,944,ONT,PHX,0
1/6/2011,944,ONT,PHX,0
1/7/2011,944,ONT,PHX,0
1/1/2011,6856,ONT,SFO,0
1/3/2011,270,ONT,DEN,0
1/2/2011,2070,ONT,OAK,0
1/2/2011,2596,ONT,SMF,0
1/5/2011,971,ONT,SJC,0
1/6/2011,971,ONT,SJC,0
1/7/2011,971,ONT,SJC,0
1/15/2011,2939,ONT,LAS,0
1/22/2011,2939,ONT,LAS,0
1/29/2011,2939,ONT,LAS,0
1/2/2011,678,ONT,PHX,0
1/3/2011,1242,ONT,LAS,0
1/4/2011,1242,ONT,LAS,0
1/9/2011,819,ONT,LAS,0
1/10/2011,819,ONT,LAS,0
1/11/2011,819,ONT,LAS,0
1/12/2011,819,ONT,LAS,0
1/13/2011,819,ONT,LAS,0
1/14/2011,819,ONT,LAS,0
1/16/2011,819,ONT,LAS,0
1/17/2011,819,ONT,LAS,0
1/18/2011,819,ONT,LAS,0
1/19/2011,819,ONT,LAS,0
1/20/2011,819,ONT,LAS,0
1/21/2011,819,ONT,LAS,0
1/23/2011,819,ONT,LAS,0
1/24/2011,819,ONT,LAS,0
1/25/2011,819,ONT,LAS,0
1/26/2011,819,ONT,LAS,0
1/27/2011,819,ONT,LAS,0
1/28/2011,819,ONT,LAS,0
1/30/2011,819,ONT,LAS,0
1/31/2011,819,ONT,LAS,0
1/1/2011,3096,ONT,LAS,0
1/5/2011,1357,ONT,LAS,0
1/6/2011,1357,ONT,LAS,0
1/7/2011,1357,ONT,LAS,0
1/8/2011,3096,ONT,LAS,0
1/15/2011,1051,ONT,SJC,0
1/22/2011,1051,ONT,SJC,0
1/29/2011,1051,ONT,SJC,0
1/3/2011,1366,ONT,OAK,0
1/3/2011,471,ONT,SJC,0
1/4/2011,1366,ONT,OAK,0
1/4/2011,471,ONT,SJC,0
1/3/2011,157,ONT,PHX,0
1/4/2011,157,ONT,PHX,0
1/10/2011,3337,ONT,PHX,0
1/11/2011,3337,ONT,PHX,0
1/12/2011,3337,ONT,PHX,0
1/13/2011,3337,ONT,PHX,0
1/14/2011,3337,ONT,PHX,0
1/17/2011,3337,ONT,PHX,0
1/18/2011,3337,ONT,PHX,0
1/19/2011,3337,ONT,PHX,0
1/20/2011,3337,ONT,PHX,0
1/21/2011,3337,ONT,PHX,0
1/24/2011,3337,ONT,PHX,0
1/25/2011,3337,ONT,PHX,0
1/26/2011,3337,ONT,PHX,0
1/27/2011,3337,ONT,PHX,0
1/28/2011,3337,ONT,PHX,0
1/31/2011,3337,ONT,PHX,0
1/9/2011,273,ONT,SMF,0
1/10/2011,273,ONT,SMF,0
1/11/2011,273,ONT,SMF,0
1/12/2011,273,ONT,SMF,0
1/13/2011,273,ONT,SMF,0
1/14/2011,273,ONT,SMF,0
1/15/2011,1784,ONT,OAK,0
1/16/2011,273,ONT,SMF,0
1/17/2011,273,ONT,SMF,0
1/18/2011,273,ONT,SMF,0
1/19/2011,273,ONT,SMF,0
1/20/2011,273,ONT,SMF,0
1/21/2011,273,ONT,SMF,0
1/22/2011,1784,ONT,OAK,0
1/23/2011,273,ONT,SMF,1
1/24/2011,273,ONT,SMF,0
1/25/2011,273,ONT,SMF,0
1/26/2011,273,ONT,SMF,0
1/27/2011,273,ONT,SMF,0
1/28/2011,273,ONT,SMF,0
1/29/2011,1784,ONT,OAK,0
1/30/2011,273,ONT,SMF,0
1/31/2011,273,ONT,SMF,0
1/5/2011,3768,ONT,OAK,0
1/6/2011,3768,ONT,OAK,0
1/7/2011,3768,ONT,OAK,0
1/2/2011,419,ONT,MDW,0
1/1/2011,2852,ONT,PHX,0
1/2/2011,179,ONT,OAK,0
1/3/2011,3422,ONT,SMF,0
1/4/2011,3422,ONT,SMF,0
1/8/2011,2852,ONT,PHX,0
1/9/2011,808,ONT,OAK,0
1/10/2011,808,ONT,OAK,0
1/11/2011,808,ONT,OAK,0
1/12/2011,808,ONT,OAK,0
1/13/2011,808,ONT,OAK,0
1/14/2011,808,ONT,OAK,0
1/16/2011,808,ONT,OAK,0
1/17/2011,808,ONT,OAK,0
1/18/2011,808,ONT,OAK,0
1/19/2011,808,ONT,OAK,0
1/20/2011,808,ONT,OAK,0
1/21/2011,808,ONT,OAK,0
1/23/2011,808,ONT,OAK,0
1/24/2011,808,ONT,OAK,0
1/25/2011,808,ONT,OAK,0
1/26/2011,808,ONT,OAK,0
1/27/2011,808,ONT,OAK,0
1/28/2011,808,ONT,OAK,0
1/30/2011,808,ONT,OAK,0
1/31/2011,808,ONT,OAK,0
1/5/2011,545,ONT,SMF,0
1/6/2011,545,ONT,SMF,0
1/7/2011,545,ONT,SMF,0
1/5/2011,759,ONT,PHX,0
1/6/2011,759,ONT,PHX,0
1/7/2011,759,ONT,PHX,0
1/15/2011,1980,ONT,LAS,0
1/22/2011,1980,ONT,LAS,0
1/29/2011,1980,ONT,LAS,0
1/1/2011,2464,ONT,DFW,0
1/2/2011,2464,ONT,DFW,0
1/3/2011,2464,ONT,DFW,0
1/4/2011,2464,ONT,DFW,0
1/5/2011,2464,ONT,DFW,0
1/6/2011,2464,ONT,DFW,0
1/7/2011,2464,ONT,DFW,0
1/8/2011,2464,ONT,DFW,0
1/9/2011,2464,ONT,DFW,0
1/10/2011,2464,ONT,DFW,0
1/11/2011,2464,ONT,DFW,0
1/12/2011,2464,ONT,DFW,0
1/13/2011,2464,ONT,DFW,0
1/14/2011,2464,ONT,DFW,0
1/15/2011,2464,ONT,DFW,0
1/16/2011,2464,ONT,DFW,0
1/17/2011,2464,ONT,DFW,0
1/18/2011,2464,ONT,DFW,0
1/19/2011,2464,ONT,DFW,0
1/20/2011,2464,ONT,DFW,0
1/21/2011,2464,ONT,DFW,0
1/22/2011,2464,ONT,DFW,0
1/23/2011,2464,ONT,DFW,0
1/24/2011,2464,ONT,DFW,0
1/25/2011,2464,ONT,DFW,0
1/26/2011,2464,ONT,DFW,0
1/27/2011,2464,ONT,DFW,0
1/28/2011,2464,ONT,DFW,0
1/29/2011,2464,ONT,DFW,0
1/30/2011,2464,ONT,DFW,0
1/31/2011,2464,ONT,DFW,0
1/1/2011,1111,ONT,SMF,0
1/3/2011,2807,ONT,PHX,0
1/4/2011,2807,ONT,PHX,0
1/8/2011,291,ONT,LAS,0
1/8/2011,1878,ONT,SMF,0
1/9/2011,2866,ONT,LAS,0
1/10/2011,2866,ONT,LAS,0
1/11/2011,2866,ONT,LAS,0
1/12/2011,2866,ONT,LAS,0
1/13/2011,2866,ONT,LAS,0
1/14/2011,2866,ONT,LAS,0
1/16/2011,2866,ONT,LAS,0
1/17/2011,2866,ONT,LAS,0
1/18/2011,2866,ONT,LAS,0
1/19/2011,2866,ONT,LAS,0
1/20/2011,2866,ONT,LAS,0
1/21/2011,2866,ONT,LAS,0
1/23/2011,2866,ONT,LAS,0
1/24/2011,2866,ONT,LAS,0
1/25/2011,2866,ONT,LAS,0
1/26/2011,2866,ONT,LAS,0
1/27/2011,2866,ONT,LAS,0
1/28/2011,2866,ONT,LAS,0
1/30/2011,2866,ONT,LAS,0
1/31/2011,2866,ONT,LAS,0
1/1/2011,604,ONT,LAS,0
1/2/2011,660,ONT,LAS,0
1/8/2011,387,ONT,PHX,0
1/3/2011,1091,ONT,LAS,0
1/4/2011,1091,ONT,LAS,0
1/15/2011,1435,ONT,SMF,0
1/22/2011,1435,ONT,SMF,0
1/29/2011,1435,ONT,SMF,0
1/2/2011,208,ONT,SMF,0
1/15/2011,1022,ONT,SJC,0
1/22/2011,1022,ONT,SJC,0
